gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1147055578	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	1d52953c-5132-4054-87f3-ed8a950297f1	Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo	Pongo pygmaeus	wurmbii	SUBSPECIES	Pongo pygmaeus subsp. wurmbii Tiedemann, 1808	ID	Gunung Palung National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.21333	110.09533							2009-07-11T02:00Z	11	7	2009	5707418	5219532	MACHINE_OBSERVATION	CLO	ML	467081			CC0_1_0		Timothy G Laman		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147116960	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	64f1ceac-8437-4cc8-8128-7bd451ba7fe3	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Presbytis	Presbytis rubicunda		SPECIES	Presbytis rubicunda (Müller, 1838)	ID	Gunung Palung National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.21333	110.09533							2010-08-14T02:00Z	14	8	2010	5219560	5219560	MACHINE_OBSERVATION	CLO	ML	467863			CC0_1_0		Timothy G Laman		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147119952	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	6871556b-9dcc-4b37-9629-609fdf5e532d	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca fascicularis		SPECIES	Macaca fascicularis (Raffles, 1821)	MY	Tawau Hills Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	4.39936	117.8893							2013-04-04T02:00Z	4	4	2013	2436603	2436603	MACHINE_OBSERVATION	CLO	ML	473104			CC0_1_0		Kayleigh A Chalkowski		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147131531	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	75d0be88-3fba-4a1c-8131-8fec82d31813	Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo	Pongo pygmaeus	wurmbii	SUBSPECIES	Pongo pygmaeus subsp. wurmbii Tiedemann, 1808	ID	Gunung Palung National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.21333	110.09533							2009-07-18T02:00Z	18	7	2009	5707418	5219532	MACHINE_OBSERVATION	CLO	ML	467166			CC0_1_0		Timothy G Laman		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147200126	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	c562bbf6-2054-49e5-8f7c-313bf32530f0	Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo	Pongo pygmaeus	wurmbii	SUBSPECIES	Pongo pygmaeus subsp. wurmbii Tiedemann, 1808	ID	Gunung Palung National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.21333	110.09533							2009-07-19T02:00Z	19	7	2009	5707418	5219532	MACHINE_OBSERVATION	CLO	ML	467232			CC0_1_0		Timothy G Laman		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147209243	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	cff352f8-4bd1-4734-b4df-9cb7ba60a371	Animalia	Chordata	Mammalia	Chiroptera					ORDER	Chiroptera	MY	Tawau Hills Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	4.40577	117.89198							2013-03-21T01:00Z	21	3	2013	734		MACHINE_OBSERVATION	CLO	ML	479889			CC0_1_0		Justin M Hite		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147249787	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	ff2b5998-bf8e-4213-b4bc-806a54268320	Animalia	Chordata	Mammalia	Scandentia	Tupaiidae	Tupaia	Tupaia montana		SPECIES	Tupaia montana Thomas, 1892	MY	Mount Kinbalu National Park;	e2e717bf-551a-4917-bdc9-4fa0f342c530	6.03535	116.55036							2013-04-27T02:00Z	27	4	2013	2436299	2436299	MACHINE_OBSERVATION	CLO	ML	201857			CC0_1_0		Richard C Hoyer		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1292003899	3ad882bb-cd21-4201-8b83-3684bfc6d830	urn:catalog:UBCBBM:CTC:M008739	Animalia	Chordata	Mammalia	Carnivora	Viverridae	Arctogalidia	Arctogalidia trivirgata		SPECIES	Arctogalidia trivirgata (Gray, 1832)	MY	Balai Ringin	b542788f-0dc2-4a2b-b652-fceced449591	1.05	110.75							1961-04-14T01:00Z	14	4	1961	2434742	2434742	PRESERVED_SPECIMEN	UBCBBM	CTC	M008739	4		CC0_1_0		L.A. Charles		NATIVE	2016-08-23T15:51Z		
1101185422	dce8feb0-6c89-11de-8225-b8a03c50a862	1c2035dc-7cad-40a6-ad9f-6c9ad2e09979	Animalia	Chordata	Mammalia	Carnivora	Viverridae	Paguma	Paguma larvata		SPECIES	Paguma larvata (C. E. H. Smith, 1827)	ID		770c30d2-c2a8-4bb2-8056-6167297cddae	0.9	109.9		0.001					1980-10-01T01:00Z		10	1980	2434654	2434654	PRESERVED_SPECIMEN	AM	Mammalogy	M.11900			CC_BY_4_0		WEIR, J S			2016-08-04T16:24Z		GEODETIC_DATUM_ASSUMED_WGS84
1101198113	dce8feb0-6c89-11de-8225-b8a03c50a862	fc6393ad-fd13-4f63-9c34-49d8d9c81aae	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Glischropus	Glischropus tylopus		SPECIES	Glischropus tylopus Dobson, 1875	MY		770c30d2-c2a8-4bb2-8056-6167297cddae	3.816	113.783		0.001					1990-01-11T01:00Z	11	1	1990	2432514	2432514	PRESERVED_SPECIMEN	AM	Mammalogy	M.21623			CC_BY_4_0		Hand Archer Godthelp			2016-08-04T16:24Z		GEODETIC_DATUM_ASSUMED_WGS84
1101198122	dce8feb0-6c89-11de-8225-b8a03c50a862	39f17ac7-6e38-4252-80ad-cec107f61f7e	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Emballonura	Emballonura alecto		SPECIES	Emballonura alecto (Eydoux & Gervais, 1836)	MY		770c30d2-c2a8-4bb2-8056-6167297cddae	3.816	113.783		0.001					1990-01-07T01:00Z	7	1	1990	2433121	2433121	PRESERVED_SPECIMEN	AM	Mammalogy	M.21627			CC_BY_4_0		Hand Archer Godthelp			2016-08-04T16:24Z		GEODETIC_DATUM_ASSUMED_WGS84
1101198139	dce8feb0-6c89-11de-8225-b8a03c50a862	716a6cb0-a415-4e9f-9641-c5446a9f3c15	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY		770c30d2-c2a8-4bb2-8056-6167297cddae	4.033	114.883		0.001					1990-01-10T01:00Z	10	1	1990	5218596	5218596	PRESERVED_SPECIMEN	AM	Mammalogy	M.21639			CC_BY_4_0		Hand Archer Godthelp			2016-08-04T16:24Z		GEODETIC_DATUM_ASSUMED_WGS84
1101198157	dce8feb0-6c89-11de-8225-b8a03c50a862	8d8aea52-30c5-48f6-aaca-d489982f05f2	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros galeritus		SPECIES	Hipposideros galeritus Cantor, 1846	MY		770c30d2-c2a8-4bb2-8056-6167297cddae	4.033	114.883		0.001					1990-01-10T01:00Z	10	1	1990	5218606	5218606	PRESERVED_SPECIMEN	AM	Mammalogy	M.21633			CC_BY_4_0		Hand Archer Godthelp			2016-08-04T16:24Z		GEODETIC_DATUM_ASSUMED_WGS84
1101198163	dce8feb0-6c89-11de-8225-b8a03c50a862	27e5b29a-4889-4578-95a9-3cfec85c28f2	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY		770c30d2-c2a8-4bb2-8056-6167297cddae	4.033	114.883		0.001					1990-01-10T01:00Z	10	1	1990	5218596	5218596	PRESERVED_SPECIMEN	AM	Mammalogy	M.21640			CC_BY_4_0		Hand Archer Godthelp			2016-08-04T16:24Z		GEODETIC_DATUM_ASSUMED_WGS84
1101198164	dce8feb0-6c89-11de-8225-b8a03c50a862	1cf779a2-23e1-4438-bbf4-f91dd82fe948	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros galeritus		SPECIES	Hipposideros galeritus Cantor, 1846	MY		770c30d2-c2a8-4bb2-8056-6167297cddae	1.166	110.45		0.001					1990-01-03T01:00Z	3	1	1990	5218606	5218606	PRESERVED_SPECIMEN	AM	Mammalogy	M.21629			CC_BY_4_0		Hand Archer Godthelp			2016-08-04T16:24Z		GEODETIC_DATUM_ASSUMED_WGS84
1101198256	dce8feb0-6c89-11de-8225-b8a03c50a862	7e214667-98b1-4a9b-adb9-9d280730f0ff	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Cynopterus	Cynopterus brachyotis		SPECIES	Cynopterus brachyotis (Müller, 1838)	MY		770c30d2-c2a8-4bb2-8056-6167297cddae	3.816	113.783		0.001					1990-01-07T01:00Z	7	1	1990	2432837	2432837	PRESERVED_SPECIMEN	AM	Mammalogy	M.21715			CC_BY_4_0		Hand Archer Godthelp			2016-08-04T16:24Z		GEODETIC_DATUM_ASSUMED_WGS84
1015063926	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459640	Animalia	Chordata	Mammalia	Rodentia	Muridae	Leopoldamys	Leopoldamys sabanus		SPECIES	Leopoldamys sabanus (Thomas, 1887)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.67	115.62							1993-06-15T02:00Z	15	6	1993	2437926	2437926	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015064067	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459719	Animalia	Chordata	Mammalia	Rodentia	Muridae	Maxomys	Maxomys rajah		SPECIES	Maxomys rajah (Thomas, 1894)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.85	115.8							1993-06-05T02:00Z	5	6	1993	2438847	2438847	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015064093	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459848	Animalia	Chordata	Mammalia	Rodentia	Muridae	Chrotomys	Chrotomys whiteheadi		SPECIES	Maxomys whiteheadi (Thomas, 1894)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.85	115.8							1993-06-03T02:00Z	3	6	1993	2438838	2438292	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015064359	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459775	Animalia	Chordata	Mammalia	Rodentia	Muridae	Maxomys	Maxomys surifer		SPECIES	Maxomys surifer (Miller, 1900)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.67	115.62							1993-06-14T02:00Z	14	6	1993	2438837	2438837	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015064384	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459776	Animalia	Chordata	Mammalia	Rodentia	Muridae	Maxomys	Maxomys surifer		SPECIES	Maxomys surifer (Miller, 1900)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.67	115.62							1993-06-14T02:00Z	14	6	1993	2438837	2438837	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015064552	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459820	Animalia	Chordata	Mammalia	Rodentia	Muridae	Chrotomys	Chrotomys whiteheadi		SPECIES	Maxomys whiteheadi (Thomas, 1894)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.67	115.62							1993-06-20T02:00Z	20	6	1993	2438838	2438292	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1005741671	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JQ599880	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Cynopterus	Cynopterus brachyotis		SPECIES	Cynopterus brachyotis (Müller, 1838)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	-0.83	117.0							1993-05-22T02:00Z	22	5	1993	2432837	2432837	UNKNOWN						CC_BY_4_0		Engstrom, Md, Lim, Bk			2016-08-04T13:18Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1005741697	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JQ599881	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Cynopterus			GENUS	Cynopterus F. Cuvier, 1824	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.85	115.8							1993-05-30T02:00Z	30	5	1993	2432832		UNKNOWN						CC_BY_4_0		Engstrom, Md, Lim, Bk			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COUNTRY_INVALID;REFERENCES_URI_INVALID
1005746143	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JQ599882	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Cynopterus			GENUS	Cynopterus F. Cuvier, 1824	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.85	115.8							1993-05-30T02:00Z	30	5	1993	2432832		UNKNOWN						CC_BY_4_0		Engstrom, Md, Lim, Bk			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COUNTRY_INVALID;REFERENCES_URI_INVALID
1005746166	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JQ599883	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Cynopterus			GENUS	Cynopterus F. Cuvier, 1824	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.85	115.8							1993-05-31T02:00Z	31	5	1993	2432832		UNKNOWN						CC_BY_4_0		Engstrom, Md, Lim, Bk			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COUNTRY_INVALID;REFERENCES_URI_INVALID
1005746251	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JQ599894	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Cynopterus			GENUS	Cynopterus F. Cuvier, 1824	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.85	115.8							1993-06-07T02:00Z	7	6	1993	2432832		UNKNOWN						CC_BY_4_0		Engstrom, Md, Lim, Bk			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009966898	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM540113	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Aethalops	Aethalops alecto		SPECIES	Aethalops alecto (Thomas, 1923)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.85	115.8							1993-06-08T02:00Z	8	6	1993	2432974	2432974	UNKNOWN						CC_BY_4_0		Engstrom, MD: Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009966928	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM540120	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Aethalops	Aethalops alecto		SPECIES	Aethalops alecto (Thomas, 1923)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.667	115.617							1993-06-19T02:00Z	19	6	1993	2432974	2432974	UNKNOWN						CC_BY_4_0		Engstrom, MD: Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009976186	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM540725	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Kerivoula	Kerivoula papillosa		SPECIES	Kerivoula papillosa (Temminck, 1840)	MY		ada9d123-ddb4-467d-8891-806ea8d94230	5.85	117.967							1996-05-18T02:00Z	18	5	1996	2432541	2432541	UNKNOWN						CC_BY_4_0		Charles M. Francis			2016-08-04T13:24Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009985756	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM541310	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus acuminatus		SPECIES	Rhinolophus acuminatus Peters, 1871	MY		ada9d123-ddb4-467d-8891-806ea8d94230	5.083	118.667							1995-06-30T02:00Z	30	6	1995	2432626	2432626	UNKNOWN						CC_BY_4_0		Charles M. Francis			2016-08-04T13:24Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009989883	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM541422	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus borneensis		SPECIES	Rhinolophus borneensis Peters, 1861	ID		ada9d123-ddb4-467d-8891-806ea8d94230	-0.833	117.0							1993-05-22T02:00Z	22	5	1993	2432654	2432654	UNKNOWN						CC_BY_4_0		Mark D. Engstrom			2016-08-04T13:18Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009989926	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM541426	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus borneensis		SPECIES	Rhinolophus borneensis Peters, 1861	ID		ada9d123-ddb4-467d-8891-806ea8d94230	-0.833	117.0							1993-05-22T02:00Z	22	5	1993	2432654	2432654	UNKNOWN						CC_BY_4_0		Engstrom, MD: Lim, BK			2016-08-04T13:18Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
686421672	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	93cb9ae8-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Hystricidae	Hystrix	Hystrix crassispinis		SPECIES	Hystrix crassispinis (Günther, 1877)	MY	KALABAKAN, 12 MI N OF	b554c320-0560-11d8-b851-b8a03c50a862	4.56	117.48							1962-11-15T01:00Z	15	11	1962	5219883	5219883	PRESERVED_SPECIMEN	KU	KUM	92683			CC_BY_4_0		THOMPSON M C			2016-08-03T14:33Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;GEODETIC_DATUM_INVALID
686421678	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	93cbab0d-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Muntiacus	Muntiacus muntjak		SPECIES	Muntiacus muntjak (Zimmermann, 1780)	MY	KALABAKAN, 12 MI N OF	b554c320-0560-11d8-b851-b8a03c50a862	4.56	117.48							1962-10-28T01:00Z	28	10	1962	2440943	2440943	PRESERVED_SPECIMEN	KU	KUM	92689			CC_BY_4_0		THOMPSON M C			2016-08-03T14:33Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
686445500	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	94c5104e-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Chiroptera	Megadermatidae	Megaderma	Megaderma spasma		SPECIES	Megaderma spasma (Linnaeus, 1758)	MY	MARUDU BAY, E SIDE OF	b554c320-0560-11d8-b851-b8a03c50a862	6.701207000293391	116.97952685043255							1968-02-23T01:00Z	23	2	1968	2433352	2433352	PRESERVED_SPECIMEN	KU	KUM	116900			CC_BY_4_0		WESSMAN F H			2016-08-03T14:33Z		COORDINATE_REPROJECTED
665721175	41fc5c40-5e81-496f-9733-6b5681b3b7a5	0afe0f55-4962-49bc-824d-a204b4e669cb	Animalia	Chordata	Mammalia	Scandentia	Tupaiidae	Tupaia	Tupaia tana	kelabit	SUBSPECIES	Tupaia tana subsp. kelabit Davies, 1958	MY	Fourth Division, Kelabit Plateau, Pa Umur	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.75	115.51667			1067.0								6165212	2436303	PRESERVED_SPECIMEN	FMNH	Mammals	88368	106		CC0_1_0		T. Harrisson			2016-08-03T17:46Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_UNLIKELY
665721178	41fc5c40-5e81-496f-9733-6b5681b3b7a5	0c6b632d-36f8-47a5-87e2-b62227f62724	Animalia	Chordata	Mammalia	Carnivora	Viverridae	Arctogalidia	Arctogalidia trivirgata	stigmaticus	SUBSPECIES	Arctogalidia trivirgata subsp. stigmaticus Temminck, 1853	MY	Fourth Division, Kelabit Plateau, Pa Umur	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.75	115.51667			1067.0								6163755	2434742	PRESERVED_SPECIMEN	FMNH	Mammals	88314	52		CC0_1_0		T. Harrisson			2016-08-03T17:46Z		TAXON_MATCH_FUZZY;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_UNLIKELY
665729341	41fc5c40-5e81-496f-9733-6b5681b3b7a5	32c3b639-3b17-4ce4-8cd4-f194f02f7ef5	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus rattus		SPECIES	Rattus rattus (Linnaeus, 1758)	MY	Fourth Division, Kelabit Plateau, Pa Main	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.63333	115.51667			1067.0								2439270	2439270	PRESERVED_SPECIMEN	FMNH	Mammals	88431	169		CC0_1_0		T. Harrisson			2016-08-03T17:46Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;RECORDED_DATE_UNLIKELY
665732645	41fc5c40-5e81-496f-9733-6b5681b3b7a5	76337e3c-6138-4e1f-813a-302f94d09055	Animalia	Chordata	Mammalia	Primates	Hylobatidae	Hylobates	Hylobates funereus	funereus	SUBSPECIES	Hylobates muelleri subsp. funereus I. Geoffroy, 1850	MY	Fourth Division, Ulu Selio	7b8aff00-a9f8-11d8-944b-b8a03c50a862	2.85	114.85			1067.0								5707405	8023923	PRESERVED_SPECIMEN	FMNH	Mammals	88554	621		CC0_1_0		T. Chavasse			2016-08-03T17:46Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_UNLIKELY
665733853	41fc5c40-5e81-496f-9733-6b5681b3b7a5	e8f60740-1401-423a-8f62-33667588a8be	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Sundasciurus	Sundasciurus tenuis	parvus	SUBSPECIES	Sundasciurus tenuis subsp. parvus Miller, 1901	MY	Third Division, Buya	7b8aff00-a9f8-11d8-944b-b8a03c50a862	1.71667	111.8			671.0								4264047	2437480	PRESERVED_SPECIMEN	FMNH	Mammals	88700	267		CC0_1_0		T. Chavasse			2016-08-03T17:46Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_UNLIKELY
665733854	41fc5c40-5e81-496f-9733-6b5681b3b7a5	bf7af1d3-c06e-46e6-a155-9651eed00c3c	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Sundasciurus	Sundasciurus tenuis	parvus	SUBSPECIES	Sundasciurus tenuis subsp. parvus Miller, 1901	MY	Third Division, Buya	7b8aff00-a9f8-11d8-944b-b8a03c50a862	1.71667	111.8			671.0								4264047	2437480	PRESERVED_SPECIMEN	FMNH	Mammals	88701	308		CC0_1_0		T. Chavasse			2016-08-03T17:46Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_UNLIKELY
665738318	41fc5c40-5e81-496f-9733-6b5681b3b7a5	cc0ad354-5bae-4744-a87a-221afc57f460	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Callosciurus	Callosciurus notatus		SPECIES	Callosciurus notatus (Boddaert, 1785)	ID	Kutai, Tenggarong	7b8aff00-a9f8-11d8-944b-b8a03c50a862	0.0	116.5											2437396	2437396	PRESERVED_SPECIMEN	FMNH	Mammals	47135	5		CC0_1_0		H. J. V. Sody			2016-08-03T17:46Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;RECORDED_DATE_UNLIKELY
665739436	41fc5c40-5e81-496f-9733-6b5681b3b7a5	6578b888-f297-4242-a184-b92109d9d8cd	Animalia	Chordata	Mammalia	Carnivora	Viverridae	Paradoxurus	Paradoxurus hermaphroditus	philippinensis	SUBSPECIES	Paradoxurus hermaphroditus subsp. philippinensis Jourdan, 1837	MY	Tawau Dist, Kalabakan, Sungei Tibas Camp	7b8aff00-a9f8-11d8-944b-b8a03c50a862	4.41667	117.48333											6163712	2434708	PRESERVED_SPECIMEN	FMNH	Mammals	85935	3066		CC0_1_0		R. F. Inger			2016-08-03T17:46Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_UNLIKELY
